Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
3136,Keon Clark,UTA,29.0,210.82,100.243832,Nevada-Las Vegas,USA,1998,1,13,2,2.0,3.5,0.5,24.6,0.038,0.222,0.102,0.3329999999999999,0.063,2003-04
3140,Kendrick Perkins,BOS,19.0,208.28,127.00576,None,USA,2003,1,27,10,2.2,1.4,0.3,21.3,0.156,0.29,0.281,0.58,0.115,2003-04
3274,Sean Lampley,GSW,24.0,198.12,96.615096,California,USA,2001,2,44,10,3.4,1.1,0.2,21.8,0.045,0.148,0.213,0.672,0.043,2003-04
3283,Ryan Humphrey,MEM,24.0,203.2,106.59412,Notre Dame,USA,2002,1,19,2,1.0,1.5,0.5,94.8,0.286,0.111,0.226,0.25,0.083,2003-04
3446,Jerome Beasley,MIA,24.0,205.74,107.501304,North Dakota,USA,2003,2,33,2,1.0,0.5,0.0,40.4,0.0,0.143,0.2789999999999999,0.3329999999999999,0.0,2003-04
3550,Donnell Harvey,NJN,24.0,203.2,99.79024,Florida,USA,2000,1,22,3,2.7,2.3,0.3,21.4,0.2,0.455,0.149,1.064,0.125,2004-05
3775,Linton Johnson,SAS,25.0,203.2,102.0582,Tulane,USA,Undrafted,Undrafted,Undrafted,2,0.0,1.5,0.0,22.8,0.0,0.214,0.084,0.0,0.0,2004-05
3941,Maurice Baker,POR,25.0,187.96,90.7184,Oklahoma State,USA,Undrafted,Undrafted,Undrafted,5,0.0,0.4,0.2,27.3,0.063,0.0559999999999999,0.05,0.0,0.077,2004-05
4180,Bryon Russell,DEN,35.0,200.66,102.0582,Long Beach State,USA,1993,2,45,1,0.0,1.0,1.0,60.0,0.0,0.5,0.0,0.0,0.3329999999999999,2005-06
4257,Slava Medvedenko,LAL,27.0,208.28,113.398,None,Ukraine,Undrafted,Undrafted,Undrafted,2,1.0,0.0,0.5,88.5,0.0,0.0,0.122,0.5,0.125,2005-06
4411,Martynas Andriuskevicius,CLE,20.0,218.44,108.86208,None,Lithuania,2005,2,44,6,0.0,0.7,0.0,37.1,0.125,0.375,0.042,0.0,0.0,2005-06
4632,Renaldo Major,GSW,25.0,200.66,86.18248,Fresno State,USA,Undrafted,Undrafted,Undrafted,1,5.0,2.0,0.0,21.5,0.0,0.091,0.171,0.23,0.0,2006-07
4805,Von Wafer,LAC,21.0,195.58,95.25432,Florida State,USA,2005,2,39,1,0.0,0.0,0.0,26.6,0.0,0.0,0.275,0.0,0.0,2006-07
5160,Shavlik Randolph,PHI,24.0,208.28,108.86208,Duke,USA,Undrafted,Undrafted,Undrafted,9,0.9,1.2,0.3,25.3,0.36,0.087,0.238,0.286,0.13,2007-08
5191,Josh McRoberts,POR,21.0,208.28,108.86208,Duke,USA,2007,2,37,8,1.5,1.3,0.3,23.0,0.077,0.276,0.18,0.6,0.111,2007-08
5203,Keith Langford,SAS,24.0,193.04,97.52228,Kansas,USA,Undrafted,Undrafted,Undrafted,2,1.0,1.0,0.0,35.9,0.0,0.154,0.18,0.25,0.0,2007-08
5225,Jerome James,NYK,32.0,215.9,129.27372,Florida A&M,USA,1998,2,36,2,2.0,1.5,0.0,52.2,0.0,0.6,0.19,1.064,0.0,2007-08
5283,Loren Woods,HOU,30.0,218.44,117.93392,Arizona,USA,2001,2,45,7,0.9,0.1,0.3,31.3,0.0,0.063,0.153,0.6,0.1669999999999999,2007-08
5423,Steven Hill,OKC,23.0,213.36,111.13004,Arkansas,USA,Undrafted,Undrafted,Undrafted,1,2.0,3.0,0.0,79.0,0.4,0.5,0.1009999999999999,1.0,0.0,2008-09
5707,Demetris Nichols,NYK,24.0,203.2,97.975872,Syracuse,USA,2007,2,53,4,1.8,0.5,0.3,35.6,0.0,0.125,0.3,0.354,0.111,2008-09
5861,Trey Gilder,MEM,25.0,205.74,92.98636,Northwestern State,USA,Undrafted,Undrafted,Undrafted,2,1.0,0.5,0.0,22.4,0.0,0.1669999999999999,0.087,1.0,0.0,2009-10
5910,Ryan Bowen,OKC,34.0,205.74,98.883056,Iowa,USA,1998,2,55,1,4.0,2.0,0.0,69.2,0.111,0.1,0.083,1.064,0.0,2009-10
6294,Dexter Pittman,MIA,23.0,210.82,139.70633600000002,Texas,USA,2010,2,32,2,1.0,1.5,0.0,39.1,0.143,0.182,0.208,0.3329999999999999,0.0,2010-11
